community_id,round,cooperation_rate,mean_payoff,run_id
0,14,0.0,0.0,12
0,15,0.0,0.0,12
0,16,0.03076923076923077,0.3,12
0,17,0.015384615384615385,0.16153846153846155,12
0,18,0.0,0.0,12
0,19,0.015384615384615385,0.13846153846153847,12
0,20,0.03076923076923077,0.27692307692307694,12
0,21,0.015384615384615385,0.16153846153846155,12
0,22,0.015384615384615385,0.13846153846153847,12
0,23,0.015384615384615385,0.13846153846153847,12
0,24,0.046153846153846156,0.4153846153846154,12
0,25,0.0,0.0,12
0,26,0.015384615384615385,0.13846153846153847,12
0,27,0.046153846153846156,0.4153846153846154,12
0,28,0.046153846153846156,0.4153846153846154,12
0,29,0.03076923076923077,0.3,12
0,30,0.03076923076923077,0.2846153846153846,12
0,31,0.07692307692307693,0.6538461538461539,12
0,32,0.046153846153846156,0.36923076923076925,12
0,33,0.046153846153846156,0.4230769230769231,12
0,34,0.03076923076923077,0.25384615384615383,12
0,35,0.015384615384615385,0.16153846153846155,12
0,36,0.0,0.0,12
0,37,0.015384615384615385,0.11538461538461539,12
0,38,0.015384615384615385,0.13846153846153847,12
0,39,0.0,0.0,12
0,40,0.046153846153846156,0.3769230769230769,12
0,41,0.0,0.0,12
0,42,0.0,0.0,12
0,43,0.0,0.0,12
0,44,0.046153846153846156,0.4153846153846154,12
0,45,0.03076923076923077,0.25384615384615383,12
0,46,0.03076923076923077,0.27692307692307694,12
0,47,0.015384615384615385,0.13846153846153847,12
0,48,0.015384615384615385,0.13846153846153847,12
0,49,0.015384615384615385,0.13846153846153847,12
0,50,0.0,0.0,12
0,51,0.0,0.0,12
0,52,0.0,0.0,12
0,53,0.015384615384615385,0.13846153846153847,12
0,54,0.015384615384615385,0.11538461538461539,12
0,55,0.03076923076923077,0.25384615384615383,12
0,56,0.046153846153846156,0.4153846153846154,12
0,57,0.0,0.0,12
0,58,0.015384615384615385,0.13846153846153847,12
0,59,0.07692307692307693,0.6461538461538462,12
0,60,0.03076923076923077,0.27692307692307694,12
0,61,0.015384615384615385,0.13846153846153847,12
0,62,0.015384615384615385,0.13846153846153847,12
0,63,0.015384615384615385,0.13846153846153847,12
0,64,0.0,0.0,12
0,65,0.03076923076923077,0.27692307692307694,12
0,66,0.046153846153846156,0.3923076923076923,12
0,67,0.03076923076923077,0.27692307692307694,12
0,68,0.03076923076923077,0.27692307692307694,12
0,69,0.046153846153846156,0.3923076923076923,12
0,70,0.046153846153846156,0.3769230769230769,12
0,71,0.046153846153846156,0.4,12
0,72,0.0,0.0,12
0,73,0.0,0.0,12
0,74,0.0,0.0,12
0,75,0.0,0.0,12
0,76,0.015384615384615385,0.13846153846153847,12
0,77,0.015384615384615385,0.13846153846153847,12
0,78,0.0,0.0,12
0,79,0.0,0.0,12
0,80,0.015384615384615385,0.13846153846153847,12
0,81,0.06153846153846154,0.5307692307692308,12
0,82,0.046153846153846156,0.3769230769230769,12
0,83,0.015384615384615385,0.13846153846153847,12
0,84,0.0,0.0,12
0,85,0.06153846153846154,0.5615384615384615,12
0,86,0.03076923076923077,0.27692307692307694,12
0,87,0.046153846153846156,0.4,12
0,88,0.07692307692307693,0.7,12
0,89,0.03076923076923077,0.25384615384615383,12
0,90,0.03076923076923077,0.26153846153846155,12
0,91,0.03076923076923077,0.26153846153846155,12
0,92,0.03076923076923077,0.27692307692307694,12
0,93,0.015384615384615385,0.13846153846153847,12
0,94,0.03076923076923077,0.27692307692307694,12
0,95,0.0,0.0,12
0,96,0.0,0.0,12
0,97,0.0,0.0,12
0,98,0.03076923076923077,0.25384615384615383,12
0,99,0.0,0.0,12
0,100,0.0,0.0,12
1,0,0.47540983606557374,3.5655737704918034,12
1,1,0.3442622950819672,2.6065573770491803,12
1,2,0.3114754098360656,2.30327868852459,12
1,3,0.29508196721311475,2.3114754098360657,12
1,4,0.16393442622950818,1.3442622950819672,12
