community_id,round,cooperation_rate,mean_payoff,social_adaptation_rate
4,18,0.3194444444444444,2.211111111111111,0.05
4,19,0.3055555555555556,2.1277777777777778,0.05
4,20,0.2916666666666667,2.022222222222222,0.05
4,21,0.2916666666666667,2.038888888888889,0.05
4,22,0.2916666666666667,2.038888888888889,0.05
4,23,0.2916666666666667,2.011111111111111,0.05
4,24,0.25,1.7555555555555555,0.05
4,25,0.2638888888888889,1.8277777777777782,0.05
4,26,0.25,1.738888888888889,0.05
4,27,0.2638888888888889,1.822222222222222,0.05
4,28,0.2916666666666667,1.9666666666666666,0.05
4,29,0.2777777777777778,1.8833333333333333,0.05
4,30,0.2777777777777778,1.8555555555555552,0.05
4,31,0.2638888888888889,1.783333333333333,0.05
4,32,0.2916666666666667,1.9666666666666666,0.05
4,33,0.3055555555555556,2.033333333333333,0.05
4,34,0.3194444444444444,2.1055555555555556,0.05
4,35,0.3055555555555556,2.011111111111111,0.05
4,36,0.3055555555555556,2.033333333333333,0.05
4,37,0.3333333333333333,2.183333333333333,0.05
4,38,0.3611111111111111,2.3777777777777778,0.05
4,39,0.3333333333333333,2.1888888888888887,0.05
4,40,0.3194444444444444,2.122222222222222,0.05
4,41,0.2916666666666667,1.9444444444444444,0.05
4,42,0.2916666666666667,1.9444444444444444,0.05
4,43,0.2777777777777778,1.8666666666666663,0.05
4,44,0.2638888888888889,1.7722222222222221,0.05
4,45,0.2777777777777778,1.8499999999999999,0.05
4,46,0.2916666666666667,1.9555555555555557,0.05
4,47,0.2916666666666667,1.9666666666666661,0.05
4,48,0.2777777777777778,1.8777777777777775,0.05
4,49,0.3194444444444444,2.1777777777777776,0.05
4,50,0.3333333333333333,2.255555555555555,0.05
4,51,0.3333333333333333,2.261111111111111,0.05
4,52,0.3333333333333333,2.261111111111111,0.05
4,53,0.3194444444444444,2.177777777777778,0.05
4,54,0.3333333333333333,2.261111111111111,0.05
4,55,0.3333333333333333,2.2277777777777774,0.05
4,56,0.3333333333333333,2.2277777777777774,0.05
4,57,0.3333333333333333,2.2277777777777774,0.05
4,58,0.3333333333333333,2.272222222222222,0.05
4,59,0.3611111111111111,2.4555555555555557,0.05
4,60,0.3888888888888889,2.6055555555555556,0.05
4,61,0.3888888888888889,2.6166666666666667,0.05
4,62,0.4027777777777778,2.683333333333333,0.05
4,63,0.375,2.5277777777777777,0.05
4,64,0.3472222222222222,2.3444444444444446,0.05
4,65,0.2916666666666667,1.9833333333333332,0.05
4,66,0.2916666666666667,1.9444444444444444,0.05
4,67,0.3055555555555556,2.0277777777777777,0.05
4,68,0.3194444444444444,2.1166666666666663,0.05
4,69,0.3194444444444444,2.133333333333333,0.05
4,70,0.3055555555555556,2.038888888888889,0.05
4,71,0.3194444444444444,2.1166666666666663,0.05
4,72,0.3333333333333333,2.2055555555555553,0.05
4,73,0.3611111111111111,2.3777777777777778,0.05
4,74,0.3472222222222222,2.2888888888888883,0.05
4,75,0.3055555555555556,2.038888888888889,0.05
4,76,0.3055555555555556,2.038888888888889,0.05
4,77,0.3055555555555556,2.038888888888889,0.05
4,78,0.2916666666666667,1.961111111111111,0.05
4,79,0.2638888888888889,1.7666666666666666,0.05
4,80,0.2916666666666667,1.9555555555555557,0.05
4,81,0.2777777777777778,1.9055555555555554,0.05
4,82,0.3055555555555556,2.0944444444444446,0.05
4,83,0.3194444444444444,2.1777777777777776,0.05
4,84,0.3055555555555556,2.0777777777777775,0.05
4,85,0.3333333333333333,2.255555555555555,0.05
4,86,0.3333333333333333,2.255555555555555,0.05
4,87,0.3472222222222222,2.3111111111111113,0.05
4,88,0.3472222222222222,2.3,0.05
4,89,0.3194444444444444,2.1333333333333333,0.05
4,90,0.3055555555555556,2.0555555555555554,0.05
4,91,0.3055555555555556,2.105555555555555,0.05
4,92,0.3333333333333333,2.2777777777777777,0.05
4,93,0.3333333333333333,2.2944444444444443,0.05
4,94,0.3472222222222222,2.372222222222222,0.05
4,95,0.3472222222222222,2.372222222222222,0.05
4,96,0.3333333333333333,2.2777777777777772,0.05
4,97,0.3472222222222222,2.383333333333333,0.05
4,98,0.3888888888888889,2.6500000000000004,0.05
4,99,0.4027777777777778,2.722222222222222,0.05
4,100,0.3611111111111111,2.4666666666666663,0.05
0,0,0.48148148148148145,3.140740740740741,0.1
0,1,0.46296296296296297,3.0444444444444447,0.1
0,2,0.48148148148148145,3.1037037037037036,0.1
0,3,0.48148148148148145,3.1037037037037036,0.1
0,4,0.5,3.1999999999999997,0.1
0,5,0.46296296296296297,2.985185185185185,0.1
0,6,0.42592592592592593,2.7703703703703697,0.1
0,7,0.4444444444444444,2.874074074074074,0.1
0,8,0.48148148148148145,3.1185185185185187,0.1
0,9,0.46296296296296297,2.985185185185185,0.1
0,10,0.42592592592592593,2.77037037037037,0.1
0,11,0.4444444444444444,2.8814814814814818,0.1
0,12,0.4074074074074074,2.6296296296296298,0.1
0,13,0.42592592592592593,2.7629629629629626,0.1
0,14,0.3888888888888889,2.548148148148148,0.1
0,15,0.37037037037037035,2.444444444444445,0.1
0,16,0.4074074074074074,2.659259259259259,0.1
0,17,0.4074074074074074,2.659259259259259,0.1
0,18,0.3888888888888889,2.548148148148148,0.1
0,19,0.37037037037037035,2.4444444444444446,0.1
0,20,0.4444444444444444,2.9111111111111114,0.1
0,21,0.46296296296296297,2.992592592592593,0.1
0,22,0.42592592592592593,2.762962962962963,0.1
0,23,0.4074074074074074,2.65925925925926,0.1
0,24,0.4444444444444444,2.8962962962962964,0.1
0,25,0.46296296296296297,3.037037037037037,0.1
0,26,0.37037037037037035,2.4148148148148145,0.1
0,27,0.37037037037037035,2.4074074074074074,0.1
0,28,0.3888888888888889,2.525925925925926,0.1
0,29,0.37037037037037035,2.437037037037037,0.1
0,30,0.3888888888888889,2.5851851851851846,0.1
0,31,0.35185185185185186,2.3629629629629627,0.1
0,32,0.37037037037037035,2.4888888888888885,0.1
0,33,0.35185185185185186,2.362962962962963,0.1
0,34,0.37037037037037035,2.4592592592592593,0.1
0,35,0.37037037037037035,2.488888888888889,0.1
0,36,0.35185185185185186,2.3851851851851853,0.1
0,37,0.35185185185185186,2.340740740740741,0.1
