community_id,round,cooperation_rate,mean_payoff
1,29,0.1348314606741573,0.9258426966292136
1,30,0.15730337078651685,1.101123595505618
1,31,0.15730337078651685,1.101123595505618
1,32,0.16853932584269662,1.1685393258426966
1,33,0.1348314606741573,0.9393258426966291
1,34,0.11235955056179775,0.7955056179775281
1,35,0.1348314606741573,0.9348314606741571
1,36,0.12359550561797752,0.8629213483146065
1,37,0.11235955056179775,0.7999999999999998
1,38,0.14606741573033707,1.0202247191011236
1,39,0.1348314606741573,0.9303370786516852
1,40,0.1348314606741573,0.948314606741573
1,41,0.14606741573033707,1.0561797752808988
1,42,0.12359550561797752,0.898876404494382
1,43,0.0898876404494382,0.6112359550561798
1,44,0.07865168539325842,0.5393258426966292
1,45,0.07865168539325842,0.5393258426966292
1,46,0.0898876404494382,0.6067415730337079
1,47,0.10112359550561797,0.6831460674157303
1,48,0.10112359550561797,0.6876404494382022
1,49,0.11235955056179775,0.7640449438202247
1,50,0.10112359550561797,0.6921348314606741
1,51,0.12359550561797752,0.8359550561797752
1,52,0.0898876404494382,0.6202247191011236
1,53,0.10112359550561797,0.7235955056179776
1,54,0.0898876404494382,0.6426966292134831
1,55,0.10112359550561797,0.7146067415730337
1,56,0.12359550561797752,0.8719101123595505
1,57,0.14606741573033707,1.038202247191011
1,58,0.16853932584269662,1.1775280898876404
1,59,0.1797752808988764,1.253932584269663
1,60,0.1797752808988764,1.2584269662921346
1,61,0.14606741573033707,1.0426966292134832
1,62,0.14606741573033707,1.0651685393258425
1,63,0.12359550561797752,0.9078651685393259
1,64,0.12359550561797752,0.8764044943820225
1,65,0.15730337078651685,1.1056179775280899
1,66,0.14606741573033707,1.0067415730337077
1,67,0.15730337078651685,1.1056179775280899
1,68,0.1797752808988764,1.244943820224719
1,69,0.23595505617977527,1.595505617977528
1,70,0.23595505617977527,1.5910112359550561
1,71,0.2247191011235955,1.510112359550562
1,72,0.2247191011235955,1.5235955056179775
1,73,0.2247191011235955,1.532584269662921
1,74,0.16853932584269662,1.1280898876404495
1,75,0.19101123595505617,1.3168539325842696
