run_id,seed,Tin,b,social_adaptation_rate,final_mean_cooperation,final_std_cooperation_between_communities,final_mean_payoff,final_std_payoff_between_communities
14,56,50,1.15,0.075,0.2620174138620966,0.05298768610981683,1.7392020449559134,0.31772511856167546
15,57,50,1.15,0.075,0.23765453973408088,0.0830809964711382,1.5534441066972016,0.5190328126637233
16,58,50,1.15,0.075,0.2369786284743891,0.059867058304855635,1.5532955494886387,0.3701768893658101
17,59,50,1.15,0.075,0.2180810440065175,0.06463025423818863,1.4239453757747416,0.44496499406525747
18,60,50,1.15,0.075,0.29252103767316745,0.12322566801090026,1.879103623894699,0.7622649685093253
19,61,50,1.15,0.075,0.23683030853813242,0.06095866690570776,1.5614124182967974,0.36375311921154635
20,62,50,1.15,0.075,0.297659439326106,0.07919048264384027,1.9523097581430915,0.47977256321554196
21,63,50,1.15,0.075,0.30641588360328653,0.10620106943364419,1.9801067676592108,0.6618057762440781
22,64,50,1.15,0.075,0.2524566023353314,0.07815033472755266,1.6567065705739001,0.5222045404611584
23,65,50,1.15,0.075,0.260333310065615,0.16504535607236642,1.695699445064917,1.0165489749131715
24,66,50,1.15,0.075,0.30821456675656544,0.059819792128024,2.0154276833885225,0.3323454604252237
25,67,50,1.15,0.075,0.27574594305485267,0.13705729988535456,1.800645587971312,0.8656550905052306
26,68,50,1.15,0.075,0.22657464012302722,0.04988900779063118,1.5166765303862078,0.3131766163053225
27,69,50,1.15,0.075,0.290089511603259,0.12919535360338613,1.8341375805437032,0.7955829169922419
28,70,50,1.15,0.075,0.3488782984518934,0.09277420963765903,2.2667596060777724,0.5768182216643121
29,71,50,1.15,0.075,0.31789780841442256,0.08385079779830756,2.078840120915067,0.5187025238582075
30,72,50,1.15,0.075,0.2674754510499852,0.07677280490030923,1.7376540890269148,0.49747399447759505
31,73,50,1.15,0.075,0.23313617512692195,0.15879099231314175,1.5052042648693014,1.0223921903584043
32,74,50,1.15,0.075,0.2935386338185891,0.11340534997211413,1.930076569777821,0.7206489305781255
33,75,50,1.15,0.075,0.2941792519163658,0.062226823825238996,1.9061152299854622,0.3804195186154873
34,76,50,1.15,0.075,0.3147280467280467,0.11069493041354742,2.0547740025740024,0.6727136546230478
35,77,50,1.15,0.075,0.343606735341664,0.08041068905053593,2.2385407153055565,0.5054994239880369
36,78,50,1.15,0.075,0.2495723630154632,0.06799211988756457,1.6443785274530054,0.4244187033694071
37,79,50,1.15,0.075,0.27941820890132707,0.06789078232564438,1.7944015396015771,0.4047414120823312
38,80,50,1.15,0.075,0.27347025016903315,0.13167859762693848,1.8255739435429343,0.8611332252831817
39,81,50,1.15,0.075,0.3014962413757594,0.1865493427098864,1.9554125733704049,1.1633266720632445
40,82,50,1.15,0.075,0.29696549513108,0.05993448458415543,1.9296895203182238,0.3587577085371687
41,83,50,1.15,0.075,0.28573426573426575,0.12642614001334443,1.8853240093240093,0.8194706708232888
42,84,50,1.15,0.075,0.2610947658453836,0.07015759744227416,1.6920027969610547,0.42802761457889604
43,85,50,1.15,0.075,0.30211675674346494,0.05348749420645208,1.9593290895805164,0.3484240806034315
44,86,50,1.15,0.075,0.32227908962644686,0.10841753485160743,2.059562871520952,0.7091178368985195
45,87,50,1.15,0.075,0.24596576887891541,0.08901376627236578,1.616901959663641,0.5609475039809438
46,88,50,1.15,0.075,0.2375118542262266,0.08125543950378442,1.5802888128447254,0.5442579852119351
47,89,50,1.15,0.075,0.26859787454330514,0.03694964261955708,1.7606720615155922,0.21948836780335565
48,90,50,1.15,0.075,0.27396276569749634,0.12592158520962837,1.8000022763291461,0.7667125372441529
49,91,50,1.15,0.075,0.23915510326387607,0.08333216586970062,1.5611561040168418,0.5264864487008775
50,92,50,1.15,0.075,0.2826707739699653,0.06162121963184849,1.839277618405853,0.38938784451775427
51,93,50,1.15,0.075,0.28669323621704573,0.042109221495254666,1.8485394076822648,0.2179518921467262
52,94,50,1.15,0.075,0.3442752587913879,0.050314583809156294,2.2175394515878386,0.3069814353442199
53,95,50,1.15,0.075,0.30027251277251277,0.05679779384293005,1.9428068581193583,0.3144751879427531
54,96,50,1.15,0.075,0.3180285132159195,0.054367236701068654,2.065796047031429,0.36059858843825837
55,97,50,1.15,0.075,0.2478865941224369,0.10676492964035693,1.5772453725734872,0.6778304763137674
56,98,50,1.15,0.075,0.3724827715671918,0.1188098956261298,2.3869686832525856,0.7320600176192531
57,99,50,1.15,0.075,0.24492232384242069,0.06498865007225123,1.6022562489568544,0.4016698238668973
58,100,50,1.15,0.075,0.27799923361843243,0.10143238596171521,1.7819323261166815,0.6579990458378456
59,101,50,1.15,0.075,0.35060716594330044,0.14073174720741985,2.2406061963246833,0.8548624480226111
60,102,50,1.15,0.075,0.3345152480457531,0.05906437411944253,2.155210559736686,0.38225976112652654
61,103,50,1.15,0.075,0.2598688318014453,0.1057292943364253,1.730180631830255,0.6549728927048767
62,104,50,1.15,0.075,0.28119482965152315,0.061976976692151735,1.8592742928882564,0.391894872738656
63,105,50,1.15,0.075,0.32061011477761836,0.08853434359074645,2.094016759325681,0.5414846424291295
64,106,50,1.15,0.075,0.3166603396603397,0.11520208481913506,2.07135772005772,0.7331857655398802
65,107,50,1.15,0.075,0.2963259415066644,0.09160349691987801,1.9195996215604652,0.5850398212803307
66,108,50,1.15,0.075,0.3025163080560909,0.1484772566012725,1.9483145510017679,0.9203984511890893
67,109,50,1.15,0.075,0.3138134329438677,0.08852316523150822,2.0293548480505,0.527096908857185
68,110,50,1.15,0.075,0.24264597796258597,0.06745985838412774,1.6030814366873976,0.4297705968060733
69,111,50,1.15,0.075,0.27941190673643296,0.1612440622708428,1.796777939886453,0.9733183892836529
70,112,50,1.15,0.075,0.2255674124546243,0.10929456557808974,1.4871455065858883,0.680386994308111
71,113,50,1.15,0.075,0.19768106063141935,0.07857315161089526,1.3196879041022513,0.5425632369383895
72,114,50,1.15,0.075,0.30196783435491786,0.14234718484212794,1.9877922359574929,0.8321075335210202
73,115,50,1.15,0.075,0.27915904861813595,0.14042297951441896,1.8177224977979651,0.8798545553590552
74,116,50,1.15,0.075,0.24151069352077564,0.13082296066326515,1.5710203188728218,0.8320154451625368
75,117,50,1.15,0.075,0.24197003575213402,0.05705915689372023,1.5977870360665665,0.3416160599498473
76,118,50,1.15,0.075,0.36728204081682236,0.08738368291955466,2.376076248817172,0.5326439240372924
77,119,50,1.15,0.075,0.26010433105288905,0.05888220755496134,1.6851475447139481,0.37740039827006955
78,120,50,1.15,0.075,0.28169301774855066,0.05764515114978561,1.876703114158198,0.3717129865203188
79,121,50,1.15,0.075,0.22794834245523538,0.09657872791568163,1.5070352057510068,0.6276232291484675
0,42,50,1.15,0.1,0.2406021088097709,0.059905839248408574,1.6005606759121378,0.396013786293805
1,43,50,1.15,0.1,0.20890484625942912,0.026319647662436472,1.4290826077435352,0.1587263020373101
2,44,50,1.15,0.1,0.28333259779042913,0.14452199714166475,1.8161120857054591,0.8715614297916972
3,45,50,1.15,0.1,0.3096563830405329,0.06288433147973695,2.0361387749011652,0.3940199615417865
4,46,50,1.15,0.1,0.21779730662161842,0.09848078726538388,1.4226912441409503,0.6456562634085847
5,47,50,1.15,0.1,0.25944994242711583,0.07991461781367665,1.7138977534661115,0.5145449999072228
6,48,50,1.15,0.1,0.2231697722567288,0.16158616556687574,1.4493106625258798,1.0701806639876195
7,49,50,1.15,0.1,0.21917469469177248,0.049642506936472035,1.441882425923223,0.3159794375722925
8,50,50,1.15,0.1,0.2629528054542539,0.062174972128767506,1.7291820146454948,0.37216539267895493
9,51,50,1.15,0.1,0.31012809109026496,0.09043421989472317,1.988293656167933,0.5226545002788895
10,52,50,1.15,0.1,0.32044757482593444,0.10011611976688317,2.063566644839404,0.6242135278035199
11,53,50,1.15,0.1,0.26168409884688953,0.0793661762597306,1.7315762566890474,0.4861027434424211
12,54,50,1.15,0.1,0.23823764960952193,0.05874557194815549,1.6053527975044801,0.39032406788864593
13,55,50,1.15,0.1,0.21219766209527174,0.06440534080189514,1.4120677463162488,0.44386433429711153
14,56,50,1.15,0.1,0.23422530391466934,0.05147794979635223,1.5685409722509691,0.31201963423283635
15,57,50,1.15,0.1,0.24865583439435612,0.07099615665552471,1.6151185782188349,0.41850118783521867
16,58,50,1.15,0.1,0.19647334375217915,0.05961929967423798,1.308106004724226,0.420524735566511
17,59,50,1.15,0.1,0.209256663850473,0.02242091485466276,1.381295356005794,0.14326799793320347
18,60,50,1.15,0.1,0.22901252455004992,0.1089261429620598,1.4823613211219702,0.6918578003220258
19,61,50,1.15,0.1,0.18525805302107962,0.05803135879811827,1.2229603190321985,0.35415194374548414
20,62,50,1.15,0.1,0.26160876160876156,0.06548235743031701,1.7332757828591163,0.4495320332836641
21,63,50,1.15,0.1,0.22514039647449477,0.08433845902686778,1.4941025821175482,0.5739995871851232
22,64,50,1.15,0.1,0.2824613376759872,0.10179593683279177,1.8781216289571858,0.6732832868283495
23,65,50,1.15,0.1,0.26659011587323744,0.126115406735117,1.7392999965098426,0.7600552696661457
24,66,50,1.15,0.1,0.23791406403339357,0.07439962054678625,1.5675639174858502,0.45123997235147295
25,67,50,1.15,0.1,0.27765294832473186,0.1352528782845687,1.8165982843667208,0.8500326968877115
26,68,50,1.15,0.1,0.20055778571907604,0.08452367849720034,1.3242493464106366,0.542354308721139
27,69,50,1.15,0.1,0.2550761305306964,0.08238870569491044,1.6506596654486452,0.4918485737439566
28,70,50,1.15,0.1,0.21847490992549687,0.07697947833301966,1.4333240475625366,0.49148680758769164
29,71,50,1.15,0.1,0.2582420211695012,0.11110657754171348,1.7317517537460538,0.707292270832724
30,72,50,1.15,0.1,0.2881119491274771,0.08698088318654626,1.9237373927832002,0.5575829537391
31,73,50,1.15,0.1,0.2597365058382904,0.07374624664166747,1.718329964725735,0.4424251976894593
32,74,50,1.15,0.1,0.24458931788305174,0.05309165895806135,1.629556964798676,0.36822622656081044
33,75,50,1.15,0.1,0.27406092684378763,0.12827468105029233,1.778671804295593,0.8007789019631881
34,76,50,1.15,0.1,0.23981229581229582,0.0379660122013809,1.5582711117711117,0.2124017957613665
35,77,50,1.15,0.1,0.2886450257826236,0.11319158076908872,1.8791279376654433,0.6950752015476318
36,78,50,1.15,0.1,0.27973654887961447,0.09405330592419717,1.829795232991777,0.6096754163569785
37,79,50,1.15,0.1,0.27375443110348774,0.06289769916193903,1.7699092165447925,0.4024956469022515
38,80,50,1.15,0.1,0.2597048681541582,0.17982155491067728,1.6757279749830967,1.14265514215476
39,81,50,1.15,0.1,0.25145041705282667,0.05322339225005585,1.6577081917413246,0.3265826726603284
40,82,50,1.15,0.1,0.2704542280769547,0.08185639623163496,1.7787108600743526,0.4841952361536818
41,83,50,1.15,0.1,0.22184149184149185,0.1268768765675291,1.4622237762237762,0.7964393301996472
42,84,50,1.15,0.1,0.24014457528419003,0.06988970109035046,1.5466331799018262,0.42788530999981955
43,85,50,1.15,0.1,0.25412721904354607,0.06076571520737022,1.6740477338245978,0.3421330190949787
44,86,50,1.15,0.1,0.30865999307236824,0.13703655831193273,1.9863754859101719,0.8599047450471315
45,87,50,1.15,0.1,0.18072668833437808,0.1066402466140393,1.2034250735718888,0.6771235837276444
46,88,50,1.15,0.1,0.22066285483265471,0.08053520111580399,1.4897807300239685,0.5408641147619777
47,89,50,1.15,0.1,0.2573758485845327,0.09008937352012247,1.6605379075461513,0.5603854171239865
48,90,50,1.15,0.1,0.2930302864885942,0.09480339104737136,1.9591326223908048,0.5303347256451
49,91,50,1.15,0.1,0.22434130862376297,0.042617599882409,1.4858727756776695,0.2604284718594896
50,92,50,1.15,0.1,0.2706656612330467,0.14944967492291758,1.7673150622513158,0.9308139980419009
51,93,50,1.15,0.1,0.28982019743924503,0.05897688249664122,1.8663754758469042,0.40716172949937285
52,94,50,1.15,0.1,0.2472333759430534,0.12293207469311687,1.601650738150738,0.7438547577197026
53,95,50,1.15,0.1,0.3277369027369027,0.0796066312107156,2.130173728298728,0.49691283439852824
54,96,50,1.15,0.1,0.28074704406038736,0.07568085197884711,1.8310159974957578,0.5071253607758136
55,97,50,1.15,0.1,0.22551367871154682,0.08404219629668128,1.4994384607792335,0.5748479760689648
56,98,50,1.15,0.1,0.2087368411185233,0.07285377176463914,1.3895682867918175,0.4636705497166006
57,99,50,1.15,0.1,0.26056808244217444,0.09415592857814849,1.7006294039697192,0.5794305298345548
58,100,50,1.15,0.1,0.24289331658408356,0.09219704127803169,1.5743260207220269,0.5418979235835351
59,101,50,1.15,0.1,0.30004432542247667,0.11389073855426961,1.9484021839505032,0.7187069856416414
60,102,50,1.15,0.1,0.30968388909948447,0.08467632316002424,2.0066915251759876,0.5337153065584627
61,103,50,1.15,0.1,0.21857874435536484,0.04939916033815855,1.4191441465020185,0.2968503307510258
62,104,50,1.15,0.1,0.2751916886157448,0.0425701772906173,1.8292752453782726,0.2830676786980479
63,105,50,1.15,0.1,0.21841409612625542,0.11580384699636137,1.4351197094691535,0.7289417485148079
64,106,50,1.15,0.1,0.28437862137862135,0.09983744273838321,1.8387916083916085,0.6137129524125535
65,107,50,1.15,0.1,0.27429737227929996,0.07069608021930324,1.7842508100821353,0.39909564319672375
66,108,50,1.15,0.1,0.25179445111016,0.13082517430370932,1.6156922699908254,0.8292946588037241
67,109,50,1.15,0.1,0.2502937642068077,0.06336354136428693,1.6323409416670287,0.3666633585443817
68,110,50,1.15,0.1,0.2914931645355965,0.08759161537941887,1.930745444768376,0.5064211624296575
69,111,50,1.15,0.1,0.18875872031234375,0.08314681711680687,1.2565838999849046,0.5495142486415463
70,112,50,1.15,0.1,0.20140092589608952,0.11168575508469018,1.308588826162596,0.7222874037392454
71,113,50,1.15,0.1,0.3047674598376567,0.06559722009620461,2.001180692316704,0.44860648356305965
72,114,50,1.15,0.1,0.21708523096942095,0.07214314550692039,1.4448300174639592,0.5009486438830995
73,115,50,1.15,0.1,0.19148158738974214,0.08371834919962187,1.2737222415060963,0.5307540364532028
74,116,50,1.15,0.1,0.2047781538194527,0.09308639629637011,1.3551535851497725,0.5963474163030187
75,117,50,1.15,0.1,0.20822531996413138,0.10970533161086687,1.3726860537563033,0.6716012085715931
76,118,50,1.15,0.1,0.2690155592725806,0.06327718100265142,1.7508255485345081,0.42789571465180987
77,119,50,1.15,0.1,0.19088553816817458,0.11598135053096775,1.245187575922427,0.7415357045636485
78,120,50,1.15,0.1,0.2285807631867248,0.06864320354500213,1.5109537787651306,0.4106623356525867
79,121,50,1.15,0.1,0.2466207269812784,0.0439540749918078,1.6375135397770606,0.2740297040343025
0,42,50,1.15,0.125,0.21945710432240823,0.07184123126870628,1.471742563261786,0.43018248497629086
1,43,50,1.15,0.125,0.2089680586304042,0.08538141574706838,1.4153706407211823,0.5397176810725793
2,44,50,1.15,0.125,0.2642007590802772,0.16328605813441943,1.6868277505626903,1.0196978743332707
3,45,50,1.15,0.125,0.22033799537151372,0.12287546156996712,1.4323789527845043,0.7985789290927847
4,46,50,1.15,0.125,0.1411606628756335,0.0716275952130126,0.920772145621674,0.4387422058599197
5,47,50,1.15,0.125,0.223114555205376,0.141799354081247,1.4491906296714459,0.8995169758526563
6,48,50,1.15,0.125,0.167675983436853,0.14189671611487537,1.0662337991718427,0.8791788391339043
7,49,50,1.15,0.125,0.25493224833357664,0.1181741543217752,1.6487908638641564,0.6953026732708973
8,50,50,1.15,0.125,0.2318099342454894,0.11388151423591836,1.5112179555636345,0.6939511472022637
9,51,50,1.15,0.125,0.22393989037241369,0.07049982697503795,1.4933107523788496,0.44839903817557675
10,52,50,1.15,0.125,0.21422683822545102,0.03418056887845399,1.4357725506890298,0.2365712869610638
11,53,50,1.15,0.125,0.2268971106412967,0.08431746304189416,1.4792783445236937,0.517179559655991
12,54,50,1.15,0.125,0.22943541072100176,0.044968897656283736,1.5173159952213446,0.26988541940000227
13,55,50,1.15,0.125,0.24822518743482053,0.03538335928577135,1.6436159300622595,0.24291389585899376
14,56,50,1.15,0.125,0.25320630321093957,0.026512836384186916,1.6530868954478344,0.17023669877721703
15,57,50,1.15,0.125,0.22029324636381276,0.06694222048289075,1.4470071340069772,0.4228809397705215
16,58,50,1.15,0.125,0.23401062862908967,0.093877533552663,1.542278110813625,0.6132496207791747
17,59,50,1.15,0.125,0.1752615785626511,0.06783263526161255,1.1625655739238634,0.44030568886852584
18,60,50,1.15,0.125,0.18142953733217423,0.02328190433630378,1.247762001352265,0.20509824180300515
19,61,50,1.15,0.125,0.24863729431527032,0.08336641754739348,1.619398345840597,0.5094936236867458
20,62,50,1.15,0.125,0.25413629580296243,0.07015062780472316,1.6867979551312886,0.4334093265207871
21,63,50,1.15,0.125,0.21453651519595596,0.09404222218550953,1.3729527968036535,0.6062260259316244
22,64,50,1.15,0.125,0.23866578889620366,0.07586533304447016,1.5666146645415382,0.4722750909970534
23,65,50,1.15,0.125,0.19845036995672208,0.1194407507330115,1.3149564951835822,0.7674246569209984
24,66,50,1.15,0.125,0.2537778005586882,0.0719191424193085,1.6714510820850763,0.47064615521653175
25,67,50,1.15,0.125,0.20578208519338442,0.10217427692148964,1.3554001505914388,0.6591833100361918
26,68,50,1.15,0.125,0.2084985517243582,0.07756679776913122,1.391997484642646,0.46822085098276517
27,69,50,1.15,0.125,0.19395473602444235,0.0618987044067612,1.2895749489639332,0.3967982923358402
28,70,50,1.15,0.125,0.20966942642578862,0.05581843531566024,1.3610482340304468,0.3553930213928087
29,71,50,1.15,0.125,0.23543377062659138,0.10404842711827118,1.5718859805198637,0.6901534581135972
30,72,50,1.15,0.125,0.25071561668145514,0.05193000112373291,1.6080077935522035,0.3337589466444129
31,73,50,1.15,0.125,0.23662163084767185,0.13137405466408233,1.569814606015267,0.8624876823150357
32,74,50,1.15,0.125,0.23971988249995943,0.08694021150523405,1.550223680153205,0.5542238196007612
33,75,50,1.15,0.125,0.16601184544838862,0.10713929079102438,1.0966247050500608,0.7099247990899996
34,76,50,1.15,0.125,0.2307128007128007,0.0412624095637686,1.5327177705177708,0.31168482682171295
35,77,50,1.15,0.125,0.23094725083680445,0.10183376485249704,1.531451052347969,0.6565740549040369
36,78,50,1.15,0.125,0.1814741167419261,0.05988775470615836,1.1886245220827096,0.3590283787524269
37,79,50,1.15,0.125,0.27179139207366615,0.07771768677447854,1.8028303413980922,0.5385835659203294
38,80,50,1.15,0.125,0.2894670385395538,0.15743072257338148,1.889718103448276,0.9990562782630209
39,81,50,1.15,0.125,0.251371640407785,0.09655641466981653,1.6194447276284627,0.6004199452424817
40,82,50,1.15,0.125,0.2817045412762954,0.07408730187119043,1.8333783821001828,0.39437557157390724
41,83,50,1.15,0.125,0.18904428904428908,0.07833238736588101,1.236126456876457,0.49451021978448245
42,84,50,1.15,0.125,0.2283256238946878,0.1344925320563854,1.4831152378623789,0.830018272303491
43,85,50,1.15,0.125,0.2474600246928226,0.08879928994449415,1.5824754558460863,0.5463371279595701
44,86,50,1.15,0.125,0.238075822962792,0.08777670682249164,1.5763722509202078,0.5261781130832011
45,87,50,1.15,0.125,0.20882455123781632,0.06560721592236175,1.359860584299513,0.39922640662314
46,88,50,1.15,0.125,0.20839770134858066,0.03602108046064474,1.3817489214242398,0.22326343101298374
47,89,50,1.15,0.125,0.2078669486743041,0.11661201304749184,1.3444285977766666,0.7475491033842264
48,90,50,1.15,0.125,0.25580208513716896,0.11170988157545023,1.6848745709138,0.6999089708693875
49,91,50,1.15,0.125,0.21227207419017763,0.07532410316054049,1.4021520318550618,0.4669731315266759
50,92,50,1.15,0.125,0.26791342574765753,0.14832209023383083,1.7439720136482264,0.948234611018307
51,93,50,1.15,0.125,0.2618599143361048,0.11999322132628082,1.7082753338372385,0.7719149755055545
52,94,50,1.15,0.125,0.23236158107125848,0.06430496203793971,1.4991750758202371,0.36921406237806836
53,95,50,1.15,0.125,0.2508390258390259,0.11906302005356525,1.6424913890538893,0.7621588816307918
54,96,50,1.15,0.125,0.27219203585020674,0.06531267443486849,1.785279656874859,0.4138370821337588
55,97,50,1.15,0.125,0.24100017977433033,0.08806385398254346,1.6047720611303222,0.5254854449914432
56,98,50,1.15,0.125,0.2643936154747054,0.09338986864425278,1.7120066730331598,0.5734045783875491
57,99,50,1.15,0.125,0.27356172560288783,0.07685145419225971,1.7854132818755093,0.489105641647046
58,100,50,1.15,0.125,0.2617260838548088,0.03987063448792941,1.7290388195526813,0.23755553346559877
59,101,50,1.15,0.125,0.23290146827961955,0.09641254270742212,1.5280096731000092,0.5787221004532868
60,102,50,1.15,0.125,0.28961760299216827,0.08427131484734314,1.895685981864031,0.5291463225555972
61,103,50,1.15,0.125,0.20900003153968436,0.10393368101088217,1.351141811274275,0.6829788437788862
62,104,50,1.15,0.125,0.2712034093325844,0.0975095015598412,1.730287983417464,0.6555281074527237
63,105,50,1.15,0.125,0.25204609038737447,0.04499744777185248,1.6649641409612623,0.3124833515759179
64,106,50,1.15,0.125,0.2291968031968032,0.03747165230440778,1.5463708513708514,0.26123728592230716
65,107,50,1.15,0.125,0.27522458289024554,0.1396917149879962,1.8027816889639179,0.9119100000665334
66,108,50,1.15,0.125,0.27246865412650856,0.1635607075664192,1.7934578615732355,1.0358894663708753
67,109,50,1.15,0.125,0.26534465534465534,0.10069216169654525,1.6951529991747385,0.6012539693123151
68,110,50,1.15,0.125,0.25283012568168606,0.1205747460577686,1.6501402648924153,0.7804452895808914
69,111,50,1.15,0.125,0.1477996884319427,0.016071272409066705,0.9899809576173905,0.0921839516917372
70,112,50,1.15,0.125,0.24709219007964833,0.10243008443285961,1.6300354763620604,0.6491848836474396
71,113,50,1.15,0.125,0.2694949777417796,0.12350347741630352,1.76465242171627,0.7736101021767501
72,114,50,1.15,0.125,0.2396338275747926,0.09279088151373394,1.5529163784542683,0.5733544423224242
73,115,50,1.15,0.125,0.1617683000291646,0.052402404345420685,1.101508493352757,0.34502028755587383
74,116,50,1.15,0.125,0.26935595894571585,0.10218878025610262,1.7699083252471226,0.6248442857110601
75,117,50,1.15,0.125,0.2347110132876824,0.060998660050062284,1.5695906118622553,0.4105541538920062
76,118,50,1.15,0.125,0.19447323316801074,0.07982961335121141,1.308557438969728,0.5175408951677678
77,119,50,1.15,0.125,0.2237078160696627,0.07065318170109451,1.4915874707062884,0.5100302590037801
78,120,50,1.15,0.125,0.2659063544322834,0.07651098397690685,1.7351823588144537,0.5469791062002707
79,121,50,1.15,0.125,0.22252137399539312,0.09521133013902411,1.433705357385633,0.5608588684686796
0,42,50,1.15,0.15,0.22005813516237235,0.0574858028696041,1.4333821240016245,0.34000933418173873
1,43,50,1.15,0.15,0.2160608694340584,0.07187084066638252,1.424772080281063,0.46389097997732565
2,44,50,1.15,0.15,0.1977135648822396,0.11555814982174757,1.2732177611545084,0.7221197389571513
3,45,50,1.15,0.15,0.20714924692345363,0.0656397943938979,1.3584788002750012,0.39370649323193385
4,46,50,1.15,0.15,0.1410489106727894,0.11112264124869871,0.9508476401215035,0.7330136815546514
5,47,50,1.15,0.15,0.13389252851370384,0.0705520064676238,0.8841701842308932,0.47136422631204383
6,48,50,1.15,0.15,0.13901552795031055,0.08015209386699156,0.9432892339544512,0.531053196567785
7,49,50,1.15,0.15,0.21426482751909695,0.0854397740698248,1.399518245511604,0.5301099430816562
8,50,50,1.15,0.15,0.2462428031694457,0.0724796537557894,1.6179099772907726,0.4771269506506414
9,51,50,1.15,0.15,0.23467960815772568,0.07861986869112914,1.558579090765753,0.4932628781884495
10,52,50,1.15,0.15,0.24598121609855034,0.08498373576066966,1.6282629785681633,0.5322103219113656
11,53,50,1.15,0.15,0.23365516653888746,0.06253584332406134,1.5296543018996507,0.39699953327024534
12,54,50,1.15,0.15,0.23869586956040795,0.049892173937882624,1.5770040375212937,0.3374545624062449
13,55,50,1.15,0.15,0.24737292571754307,0.06883273219429417,1.620943222581245,0.42954773950903596
14,56,50,1.15,0.15,0.22431074498765025,0.04676993132774436,1.4792271681086226,0.28399119921038896
15,57,50,1.15,0.15,0.18441562387906213,0.048109351102332804,1.2058566633951169,0.3133930549107487
16,58,50,1.15,0.15,0.19831953041359535,0.05740894128501758,1.3265848796060762,0.3670720322991732
17,59,50,1.15,0.15,0.2143748694103742,0.08451367206507629,1.4227216854234386,0.5421015592152982
18,60,50,1.15,0.15,0.24093013589970994,0.05262182092837257,1.5883907284962053,0.3741096120666888
19,61,50,1.15,0.15,0.21437751522588835,0.06170097684734884,1.4197035809236762,0.3849009848942508
20,62,50,1.15,0.15,0.23378504211837545,0.053536531159866535,1.495401928318595,0.3474864161132779
21,63,50,1.15,0.15,0.20340612473249106,0.06622173858772461,1.3228317163300851,0.4357263421450993
22,64,50,1.15,0.15,0.18743171292286015,0.06665151466251085,1.2291884665581005,0.4666627722567915
23,65,50,1.15,0.15,0.11650006980315511,0.07865523657277397,0.7727745183582299,0.5053113464168462
24,66,50,1.15,0.15,0.2056035535467847,0.06243571185967984,1.3412383759476847,0.4097090040449301
25,67,50,1.15,0.15,0.1663365432197526,0.08450573584475714,1.1508879998999084,0.5658104380522957
26,68,50,1.15,0.15,0.1436180558761204,0.06165357454678422,0.9635437744470003,0.4153082730886264
27,69,50,1.15,0.15,0.13303428587770863,0.05836876355943042,0.8664904919816253,0.3801027055598294
28,70,50,1.15,0.15,0.2176010231976792,0.06891505873027028,1.4121243738932363,0.4495333306297341
29,71,50,1.15,0.15,0.1943240995751304,0.09061090140667497,1.2960403757244652,0.5692765259266921
30,72,50,1.15,0.15,0.1917834960070985,0.08891885313957495,1.2444115942028984,0.5705260011054781
31,73,50,1.15,0.15,0.22031516841827484,0.06205041877238384,1.448416221804193,0.383730241713014
32,74,50,1.15,0.15,0.21272002856354577,0.04645999728306396,1.3976722820000975,0.3166344526378356
33,75,50,1.15,0.15,0.20707198288319767,0.03753292018020221,1.3774778598820632,0.23158099456744244
34,76,50,1.15,0.15,0.16299712899712898,0.06359047179702272,1.0820137709137712,0.3997309579554119
35,77,50,1.15,0.15,0.18954244201367992,0.07477069236272747,1.2285151922781927,0.4610636005391897
36,78,50,1.15,0.15,0.1773540394367417,0.07785573456098385,1.1620897481834533,0.515082914460363
37,79,50,1.15,0.15,0.23618852126026907,0.12595602794499408,1.5159991811110107,0.8122716622062089
38,80,50,1.15,0.15,0.31515669371196753,0.10253590399665007,2.029259288370521,0.6349831282799029
39,81,50,1.15,0.15,0.24547060035011842,0.10594783228783446,1.6100999124703947,0.6696626592885238
40,82,50,1.15,0.15,0.2425435646577773,0.07189847039703808,1.5863994124664564,0.4397472155333134
41,83,50,1.15,0.15,0.18100233100233104,0.12221212030068769,1.1614644522144524,0.7648259792615705
42,84,50,1.15,0.15,0.17571450626793594,0.0647939897529351,1.1663358922289675,0.388671989946793
43,85,50,1.15,0.15,0.19348101475504978,0.029235189088874916,1.2765758281989643,0.18846026082858153
44,86,50,1.15,0.15,0.19609159379171784,0.07842469954313801,1.3028765356688905,0.5333944653623246
45,87,50,1.15,0.15,0.2287440505977935,0.08696922001510425,1.508895150400958,0.569978655249473
46,88,50,1.15,0.15,0.19931669987582662,0.07356744673812046,1.3016205174853446,0.450384624427856
47,89,50,1.15,0.15,0.24561767166297335,0.04435693902988671,1.5837769769209475,0.3081733510958981
48,90,50,1.15,0.15,0.2729999208848066,0.11836301474895977,1.7880932336285185,0.7314945112123756
49,91,50,1.15,0.15,0.1785161196139898,0.061962222232160316,1.1851293641280964,0.4078134492895188
50,92,50,1.15,0.15,0.1665117015359603,0.09319914072684185,1.0819586178496556,0.6127580717692336
51,93,50,1.15,0.15,0.23586280033899082,0.11981436861853025,1.5573502393550012,0.756431338301011
52,94,50,1.15,0.15,0.20447778028423186,0.05759663089855131,1.3703994159961899,0.32857239227481805
53,95,50,1.15,0.15,0.18864165114165116,0.09896885984346061,1.2457555563805562,0.635203601663116
