round,mean_cooperation,std_cooperation,mean_payoff,std_payoff
641,0.29847136412172176,,2.8837126676133495,
642,0.2992552711289033,,2.8899461947907863,
643,0.298884287291926,,2.8863393724165456,
644,0.2996426856786222,,2.891878850388194,
645,0.29908685545066827,,2.883511255115028,
646,0.29856633919583375,,2.880863022802058,
647,0.29794077689462123,,2.8780111688885253,
648,0.2974891818112433,,2.8762764833657073,
649,0.29732766183827875,,2.874770106983445,
650,0.29759548159573473,,2.8741590240798676,
651,0.29702292112137535,,2.8693487742533814,
652,0.29813371270308947,,2.879146217231948,
653,0.2983218804957291,,2.8816049384304168,
654,0.2980023862877065,,2.8765742134197687,
655,0.2985898484639746,,2.881579720733349,
656,0.29808869971202534,,2.876727533319354,
657,0.29871004684730346,,2.87966254878146,
658,0.300041646252015,,2.891502498406679,
659,0.3001444635180601,,2.892735026549157,
660,0.3002931829884268,,2.8934560062144743,
661,0.30053665736601476,,2.901276566705546,
662,0.29977912545745306,,2.894442507446578,
663,0.2993668258549227,,2.889682595426086,
664,0.299628379479377,,2.8912458249066053,
665,0.29961210420467493,,2.888693180857111,
666,0.29938416918979854,,2.8871660748132406,
667,0.3001400765193136,,2.8939287863925096,
668,0.2999754498908471,,2.8922404470318885,
669,0.29970094647727297,,2.8896586972068112,
670,0.3002205508469119,,2.8959239146057025,
671,0.2995747835460254,,2.8900816690225573,
672,0.2989053868570294,,2.8852389755986003,
673,0.2997944450688621,,2.892386270143578,
674,0.29928812322874504,,2.8884822986915193,
675,0.2998381581896775,,2.8922718885978247,
676,0.2992289358980114,,2.8894908907968624,
677,0.2996260983317078,,2.8905958627990938,
678,0.2995350648269088,,2.8889620590619707,
679,0.29894504374012193,,2.8859650340617757,
680,0.29909122819752154,,2.8890655541267725,
681,0.2999137512557725,,2.896020768769989,
682,0.29987445183569245,,2.895598726142139,
683,0.2991203393506755,,2.8900700383983926,
684,0.2986500996111155,,2.8873132668582024,
685,0.29962075037447855,,2.893692686935018,
686,0.2999966679637041,,2.895633251453188,
687,0.29913903734811204,,2.8854844203736643,
688,0.29927912359102715,,2.8857852630728895,
689,0.29895083298875047,,2.884977071342511,
690,0.2978652294370508,,2.8744220497075914,
691,0.29823969783445115,,2.8791332319671663,
692,0.2979743429250309,,2.8752525633386714,
693,0.2977100327242863,,2.873983021681554,
694,0.2986893520862546,,2.881240847115708,
695,0.2981876169677968,,2.87565419901211,
696,0.2981424394991884,,2.8748581546233667,
697,0.29860788691682244,,2.879810127758646,
698,0.2980289701711087,,2.8751773641225853,
699,0.29791239510028106,,2.8765832066819517,
700,0.2980322000734957,,2.8785895098393417,
701,0.2979782873388716,,2.8772173389925624,
702,0.2976297367635417,,2.8745349101940034,
703,0.29762574345545456,,2.875713890256862,
704,0.2982277652219695,,2.8794188880591487,
705,0.29861084563126206,,2.881372797671619,
706,0.2990629412704496,,2.8863480359425027,
707,0.29961506040117747,,2.8898662021240438,
708,0.3002024430874374,,2.896107879993643,
709,0.2999033737359492,,2.8913596120952185,
710,0.3001839155156521,,2.892941567140791,
711,0.300433647132941,,2.8927038412947654,
712,0.3005725985070241,,2.8944664327095166,
713,0.3008587337355844,,2.8982360149670714,
714,0.3006185931751956,,2.895030385401985,
715,0.30016628144177093,,2.8915172264242535,
716,0.3001039901801951,,2.893525663532931,
717,0.29980501048838665,,2.8905930385064154,
718,0.29999882616623935,,2.8929822921513018,
719,0.300619361388504,,2.8984373645997428,
720,0.2995333752723032,,2.8879790215425816,
721,0.299726473164466,,2.8901941701490412,
722,0.29956975783447193,,2.8868433254755446,
723,0.2985103112038572,,2.8784319604346815,
724,0.29981975367656033,,2.8881091458751214,
725,0.29968517299978675,,2.8868376865858663,
726,0.29928389262073507,,2.885504952932993,
727,0.2998400978868776,,2.8895362362331993,
728,0.298965337662964,,2.8834049906506367,
729,0.29889658769521665,,2.88495549943755,
730,0.29893563839000176,,2.8846115016581924,
731,0.2992134988555831,,2.886365173776469,
732,0.2991694205265596,,2.8855818087557834,
733,0.2996455270183894,,2.8905459300079888,
734,0.2993176951912601,,2.8872862467525775,
735,0.30086835667971445,,2.9003337792636392,
736,0.3002869288587405,,2.897328305506102,
737,0.29929284318274935,,2.8879737155835725,
738,0.29869676650527416,,2.883145767360092,
739,0.29856340365848477,,2.8813167621671014,
740,0.29855412893642175,,2.880936230133145,
741,0.2984407276838185,,2.881854611444467,
742,0.2983390413931433,,2.8796805705451782,
743,0.2975968709654344,,2.873394506567347,
744,0.297358529825556,,2.870142573068969,
745,0.2975897155736691,,2.8715304981598355,
746,0.29689699761704735,,2.866877936598656,
747,0.2958271775545866,,2.857001525525433,
748,0.2961774821609035,,2.859720452952518,
749,0.29626588171488755,,2.8631139895800164,
750,0.2968058587472995,,2.866823467822075,
751,0.29662903325764434,,2.8666145474233757,
752,0.2959183667821424,,2.8618267907392374,
753,0.2965238027674849,,2.8643361382395236,
754,0.29657726702100723,,2.8667486992603863,
755,0.2969368309737165,,2.8697638317924294,
756,0.29675607003634263,,2.8689478786145672,
757,0.2966917864518887,,2.8700842683393284,
758,0.2956320414146176,,2.8604378338444585,
759,0.2962008936277355,,2.8666900350015796,
760,0.29683874211792255,,2.871778392143481,
761,0.29683235707339495,,2.871444186946314,
762,0.2962987776866204,,2.8685032353545057,
763,0.2961696710212164,,2.865940299971558,
764,0.2963783561239444,,2.8656348907979203,
765,0.29674695884422564,,2.868571454901548,
766,0.29672772100074213,,2.8696019362081695,
767,0.2962807873494776,,2.864082160405026,
768,0.2960149064329422,,2.8637459682175077,
769,0.29613373169332624,,2.864518565386214,
770,0.2963217548271709,,2.8656286436026783,
771,0.2974366930473794,,2.8755276514023747,
772,0.2971471476072689,,2.8733832654655607,
773,0.2967158133206,,2.8707913469339483,
774,0.29649750551983883,,2.8667564546885016,
775,0.2964799785789504,,2.865480424500007,
776,0.2975199580055748,,2.8739080339081715,
777,0.29782195815763957,,2.8767319175614414,
778,0.2979336366932304,,2.8775175684859446,
779,0.2975928548833965,,2.874661152851508,
780,0.2967194530564004,,2.8671943099285575,
781,0.2970636631617199,,2.873039209515409,
782,0.2967153906854818,,2.868351159138645,
783,0.2972750439583848,,2.8735724063084906,
784,0.297693490423059,,2.875070686740597,
785,0.29702030062830914,,2.8713210331342633,
786,0.2962951884803583,,2.864958786358393,
787,0.2969925265617951,,2.8720940901993823,
788,0.29567490575733424,,2.8579179625464275,
789,0.2956660886851245,,2.8587172940811874,
790,0.29609161014025326,,2.863555995459399,
791,0.2961489868879325,,2.8660913592296327,
792,0.29613678608420296,,2.8639616554023615,
793,0.2963542101000831,,2.8675168055986515,
794,0.29701058039828554,,2.873398068657023,
795,0.29758825534928407,,2.8789640714076996,
796,0.297954852956745,,2.880602009676222,
797,0.2980097255579555,,2.879941105398184,
798,0.2991036460500418,,2.8894813647297464,
799,0.2987165778184296,,2.8838729446653923,
800,0.2991820365744635,,2.8880938121779067,
